candle_end_time,open,close,high,low,volume
2016-11-27 08:00:00,9.266,8.9247,9.302,8.702,17811.885522010023
2016-11-28 08:00:00,8.9001,8.658,9.0172,8.649,12008.147562999999
2016-11-29 08:00:00,8.697,8.1596,8.7439,7.737,53931.967846509935
2016-11-30 08:00:00,8.1101,8.5639,8.758,8.1052,36948.70368218993
2016-12-01 08:00:00,8.5417,8.43,8.609,8.358,27504.739960690076
2016-12-02 08:00:00,8.43,7.728,8.43,7.1,141744.88106710074
2016-12-03 08:00:00,7.748,7.875,8.1,7.5897,62571.15662989062
2016-12-04 08:00:00,7.82,7.4048,7.906,7.3421,9964.925385890027
2016-12-05 08:00:00,7.4,6.7864,7.567,6.501,74496.87251586995
2016-12-06 08:00:00,6.7763,7.759,7.8785,5.861,175151.7259210404
2016-12-07 08:00:00,7.812,8.3461,8.7,7.269,46991.867165919975
2016-12-08 08:00:00,8.3231,8.1651,8.8446,8.1651,49134.768520610036
2016-12-09 08:00:00,8.1652,8.436,8.65,8.02,18143.611200430016
2016-12-10 08:00:00,8.4,8.14,8.5525,7.94,10729.678602890019
2016-12-11 08:00:00,8.136,8.17,8.248,8.0,7459.54733753001
2016-12-12 08:00:00,8.1949,8.49,8.626,8.0894,23598.851318379973
2016-12-13 08:00:00,8.49,8.4,8.49,8.3,6201.284481100011
2016-12-14 08:00:00,8.401,8.23,8.489,8.2,4445.174495070001
2016-12-15 08:00:00,8.2,7.8693,8.2269,7.7064,42016.79533003
2016-12-16 08:00:00,7.8703,7.8943,7.9574,7.7695,16674.575220199997
2016-12-17 08:00:00,7.8914,7.8367,7.944,7.4733,45331.58195567999
2016-12-18 08:00:00,7.87,7.909,7.9379,7.74,6429.878312859996
2016-12-19 08:00:00,7.9039,7.618,7.904,7.58,8923.770786819998
2016-12-20 08:00:00,7.589,7.6858,7.75,7.5508,16401.00060037001
2016-12-21 08:00:00,7.699,7.8619,7.962,7.6391,15247.152002749996
2016-12-22 08:00:00,7.86,7.5613,7.8609,7.463,35308.34053062994
2016-12-23 08:00:00,7.55,7.147,7.6789,7.1091,45258.50567941
2016-12-24 08:00:00,7.147,7.2342,7.351,7.11,17406.52846933002
2016-12-25 08:00:00,7.2344,7.1826,7.3239,7.167,4703.162212060004
2016-12-26 08:00:00,7.1826,7.259,7.35,7.05,23193.517899789982
2016-12-27 08:00:00,7.301,7.2,7.33,7.0829,11688.949467000026
2016-12-28 08:00:00,7.2,7.6159,7.7566,7.1,53585.880992089864
2016-12-29 08:00:00,7.5759,8.2711,8.6,7.5611,96182.2776432195
2016-12-30 08:00:00,8.2761,8.162,8.4986,8.0501,16826.392981920002
2016-12-31 08:00:00,8.162,8.002,8.3515,8.0,63029.13187905002
2017-01-01 08:00:00,8.0441,8.196,8.5868,8.03,49123.00087797009
2017-01-02 08:00:00,8.22,8.4292,8.5,8.114,31925.40537612005
2017-01-03 08:00:00,8.37,9.661,9.9,8.3,189971.51946871052
2017-01-04 08:00:00,9.662,11.075,11.15,9.44,174919.12409763975
2017-01-05 08:00:00,11.062,10.294,11.7,9.2,223404.28974856582
2017-01-06 08:00:00,10.215,10.1,10.401,9.4726,49425.67476748974
2017-01-07 08:00:00,10.1,9.8129,10.19,9.48,37813.83414140978
2017-01-08 08:00:00,9.796,10.29,10.475,9.796,38070.74283537993
2017-01-09 08:00:00,10.359,10.343,10.839,9.5004,67864.31866904991
2017-01-10 08:00:00,10.417,10.522,10.75,10.2,47267.889768909976
2017-01-11 08:00:00,10.608,9.7,10.696,9.41,67612.33876907018
2017-01-12 08:00:00,9.6799,9.657,10.039,9.082,40690.258403099804
